SKU,Product Name,Category,Dosage Form,Strength,Package Size,Batch Number,Manufacturing Date,Expiration Date,Unit Cost,Selling Price,Stock In,Stock Out,Stock Balance,Distributor ID,Distributor Name,Country,Distributor Type,Order Date,Quantity Ordered,Total Order Cost,Order Status,Payment Status,Shipping Date,Delivery Date,Transaction Date,Season,Holiday,Promotion,Lag_1,Lag_2,Lag_3,Moving Average,Demand Forecast
SKU_85,Medicine_SKU_85,Antiviral,Syrup,78mg,255ml,BN8221,2022-01-30,2024-03-03,21.92,39.62,159,53,106,DIST_36,Distributor_DIST_36,Germany,Wholesale,2023-01-15,99,3922.3799999999997,Shipped,Paid,2023-01-16,2023-01-19,2023-01-31,Winter,0,0,53,53,53,53.0,159
SKU_86,Medicine_SKU_86,Antiviral,Tablet,75mg,461ml,BN4248,2022-05-08,2025-03-16,25.73,33.29,105,35,70,DIST_34,Distributor_DIST_34,UK,Pharmacy,2023-01-18,75,2496.75,Delivered,Paid,2023-01-23,2023-01-29,2023-01-31,Winter,0,0,35,35,35,35.0,105
SKU_87,Medicine_SKU_87,Antifungal,Injection,488mg,317ml,BN3850,2022-04-01,2024-04-16,20.16,26.96,255,85,170,DIST_45,Distributor_DIST_45,France,Pharmacy,2023-01-15,126,3396.96,Shipped,Partially Paid,2023-01-17,2023-01-25,2023-01-31,Winter,0,0,85,85,85,85.0,255
SKU_88,Medicine_SKU_88,Antifungal,Injection,287mg,354ml,BN7849,2022-04-09,2025-01-20,41.22,79.46,30,10,20,DIST_46,Distributor_DIST_46,France,Retail,2023-01-11,88,6992.48,Shipped,Unpaid,2023-01-12,2023-01-20,2023-01-31,Winter,0,0,10,10,10,10.0,30
SKU_89,Medicine_SKU_89,Antibiotic,Syrup,166mg,174ml,BN3027,2022-02-28,2023-03-25,39.37,51.66,120,40,80,DIST_31,Distributor_DIST_31,Germany,Pharmacy,2023-01-15,63,3254.58,Delivered,Paid,2023-01-18,2023-01-26,2023-01-31,Winter,0,0,40,40,40,40.0,120
SKU_90,Medicine_SKU_90,Painkiller,Injection,478mg,120ml,BN9943,2022-04-16,2023-09-11,15.32,28.89,102,34,68,DIST_26,Distributor_DIST_26,USA,Hospital,2023-01-13,170,4911.3,Shipped,Paid,2023-01-14,2023-01-22,2023-01-31,Winter,1,0,34,34,34,34.0,102
SKU_91,Medicine_SKU_91,Antiviral,Syrup,274mg,407ml,BN7831,2022-04-12,2024-02-21,28.16,51.99,60,20,40,DIST_26,Distributor_DIST_26,France,Pharmacy,2023-01-22,121,6290.79,Shipped,Partially Paid,2023-01-25,2023-01-30,2023-01-31,Winter,0,0,20,20,20,20.0,60
SKU_92,Medicine_SKU_92,Antiviral,Capsule,434mg,102ml,BN6681,2022-07-15,2025-02-08,31.41,43.22,99,33,66,DIST_11,Distributor_DIST_11,India,Wholesale,2023-01-12,16,691.52,Pending,Paid,2023-01-14,2023-01-17,2023-01-31,Winter,0,1,33,33,33,33.0,99
SKU_93,Medicine_SKU_93,Antiviral,Injection,429mg,300ml,BN8365,2021-12-19,2024-05-11,47.59,88.73,24,8,16,DIST_3,Distributor_DIST_3,France,Hospital,2023-01-27,167,14817.91,Pending,Paid,2023-01-28,2023-02-05,2023-01-31,Winter,1,1,8,8,8,8.0,24
SKU_94,Medicine_SKU_94,Antifungal,Tablet,279mg,176ml,BN9526,2021-10-25,2023-06-30,14.91,23.78,75,25,50,DIST_13,Distributor_DIST_13,Japan,Retail,2023-01-15,11,261.58000000000004,Pending,Partially Paid,2023-01-20,2023-01-30,2023-01-31,Winter,0,1,25,25,25,25.0,75
SKU_95,Medicine_SKU_95,Antifungal,Capsule,347mg,260ml,BN1784,2021-12-21,2023-07-09,6.76,13.21,138,46,92,DIST_22,Distributor_DIST_22,France,Retail,2023-01-14,160,2113.6000000000004,Delivered,Paid,2023-01-17,2023-01-20,2023-01-31,Winter,0,0,46,46,46,46.0,138
SKU_96,Medicine_SKU_96,Antiviral,Tablet,432mg,375ml,BN8569,2021-11-20,2023-07-27,14.99,23.56,141,47,94,DIST_35,Distributor_DIST_35,UK,Retail,2023-01-23,79,1861.24,Delivered,Paid,2023-01-28,2023-02-05,2023-01-31,Winter,0,1,47,47,47,47.0,141
SKU_97,Medicine_SKU_97,Antibiotic,Injection,152mg,317ml,BN8548,2021-11-27,2023-12-04,21.5,42.45,54,18,36,DIST_25,Distributor_DIST_25,India,Pharmacy,2023-01-11,162,6876.900000000001,Pending,Paid,2023-01-13,2023-01-19,2023-01-31,Winter,0,0,18,18,18,18.0,54
SKU_98,Medicine_SKU_98,Painkiller,Tablet,356mg,283ml,BN2724,2022-02-17,2023-12-23,16.63,27.79,105,35,70,DIST_40,Distributor_DIST_40,Germany,Retail,2023-01-28,151,4196.29,Canceled,Unpaid,2023-02-02,2023-02-09,2023-01-31,Winter,0,0,35,35,35,35.0,105
SKU_99,Medicine_SKU_99,Painkiller,Capsule,81mg,145ml,BN8078,2022-07-08,2023-10-01,37.78,71.09,141,47,94,DIST_43,Distributor_DIST_43,India,Hospital,2023-01-26,88,6255.92,Delivered,Unpaid,2023-01-28,2023-02-07,2023-01-31,Winter,0,0,47,47,47,47.0,141
SKU_100,Medicine_SKU_100,Antiviral,Tablet,172mg,469ml,BN1894,2021-10-10,2024-09-20,18.72,36.32,81,27,54,DIST_11,Distributor_DIST_11,USA,Wholesale,2023-01-30,119,4322.08,Delivered,Paid,2023-02-02,2023-02-05,2023-01-31,Winter,0,1,27,27,27,27.0,81
SKU_101,Medicine_SKU_101,Painkiller,Capsule,179mg,443ml,BN2287,2021-09-25,2023-12-18,20.04,26.12,39,13,26,DIST_34,Distributor_DIST_34,Japan,Wholesale,2023-01-14,62,1619.44,Pending,Partially Paid,2023-01-15,2023-01-23,2023-01-31,Winter,0,0,13,13,13,13.0,39
SKU_102,Medicine_SKU_102,Antiviral,Tablet,65mg,380ml,BN7349,2021-10-04,2022-10-15,44.37,82.92,300,100,200,DIST_48,Distributor_DIST_48,France,Retail,2023-01-29,96,7960.32,Delivered,Partially Paid,2023-01-30,2023-02-04,2023-01-31,Winter,0,0,100,100,100,100.0,300
SKU_103,Medicine_SKU_103,Antiviral,Syrup,314mg,104ml,BN8110,2022-01-07,2024-08-22,14.84,20.53,294,98,196,DIST_48,Distributor_DIST_48,India,Retail,2023-01-23,109,2237.77,Shipped,Unpaid,2023-01-26,2023-01-28,2023-01-31,Winter,0,0,98,98,98,98.0,294
SKU_104,Medicine_SKU_104,Antiviral,Capsule,493mg,380ml,BN6572,2022-01-26,2023-08-15,23.61,30.77,51,17,34,DIST_46,Distributor_DIST_46,USA,Hospital,2023-01-15,158,4861.66,Shipped,Partially Paid,2023-01-20,2023-01-22,2023-01-31,Winter,0,1,17,17,17,17.0,51
SKU_105,Medicine_SKU_105,Antibiotic,Capsule,278mg,187ml,BN6787,2021-11-05,2024-08-02,41.78,77.6,90,30,60,DIST_19,Distributor_DIST_19,France,Wholesale,2023-01-13,66,5121.599999999999,Pending,Paid,2023-01-17,2023-01-19,2023-01-31,Winter,0,0,30,30,30,30.0,90
SKU_106,Medicine_SKU_106,Antibiotic,Tablet,88mg,159ml,BN9955,2022-05-20,2025-05-10,37.4,57.06,228,76,152,DIST_32,Distributor_DIST_32,Japan,Retail,2023-01-30,189,10784.34,Pending,Unpaid,2023-02-01,2023-02-04,2023-01-31,Winter,0,0,76,76,76,76.0,228
SKU_107,Medicine_SKU_107,Painkiller,Injection,440mg,347ml,BN5160,2022-06-22,2024-04-05,23.9,38.58,57,19,38,DIST_23,Distributor_DIST_23,UK,Retail,2023-01-29,35,1350.3,Shipped,Paid,2023-01-30,2023-02-09,2023-01-31,Winter,0,0,19,19,19,19.0,57
SKU_108,Medicine_SKU_108,Painkiller,Capsule,231mg,491ml,BN8657,2022-06-11,2023-11-20,10.28,12.92,129,43,86,DIST_33,Distributor_DIST_33,USA,Hospital,2023-01-13,153,1976.76,Shipped,Partially Paid,2023-01-18,2023-01-22,2023-01-31,Winter,0,1,43,43,43,43.0,129
SKU_109,Medicine_SKU_109,Antifungal,Capsule,176mg,370ml,BN3237,2021-10-07,2023-10-15,39.51,72.86,21,7,14,DIST_32,Distributor_DIST_32,UK,Wholesale,2023-01-25,145,10564.7,Pending,Partially Paid,2023-01-28,2023-02-03,2023-01-31,Winter,0,0,7,7,7,7.0,21
SKU_110,Medicine_SKU_110,Antiviral,Tablet,250mg,418ml,BN2676,2022-02-27,2024-09-16,13.71,26.89,297,99,198,DIST_5,Distributor_DIST_5,France,Retail,2023-01-20,30,806.7,Delivered,Unpaid,2023-01-21,2023-01-31,2023-01-31,Winter,0,0,99,99,99,99.0,297
SKU_111,Medicine_SKU_111,Antiviral,Syrup,334mg,157ml,BN8476,2022-03-19,2023-12-29,9.56,15.32,87,29,58,DIST_29,Distributor_DIST_29,UK,Hospital,2023-01-12,166,2543.12,Delivered,Partially Paid,2023-01-16,2023-01-25,2023-01-31,Winter,0,1,29,29,29,29.0,87
SKU_112,Medicine_SKU_112,Painkiller,Tablet,457mg,242ml,BN2307,2021-10-27,2024-04-12,36.85,52.06,15,5,10,DIST_11,Distributor_DIST_11,Germany,Wholesale,2023-01-22,190,9891.4,Pending,Unpaid,2023-01-23,2023-01-30,2023-01-31,Winter,0,0,5,5,5,5.0,15
SKU_113,Medicine_SKU_113,Antifungal,Injection,307mg,209ml,BN3541,2022-03-17,2024-12-07,43.54,81.05,27,9,18,DIST_23,Distributor_DIST_23,Japan,Pharmacy,2023-01-20,166,13454.3,Shipped,Unpaid,2023-01-23,2023-01-31,2023-01-31,Winter,0,0,9,9,9,9.0,27
SKU_114,Medicine_SKU_114,Antibiotic,Capsule,406mg,424ml,BN5617,2022-05-16,2024-10-02,12.17,16.27,246,82,164,DIST_30,Distributor_DIST_30,UK,Wholesale,2023-01-19,20,325.4,Canceled,Paid,2023-01-24,2023-01-30,2023-01-31,Winter,0,0,82,82,82,82.0,246
SKU_115,Medicine_SKU_115,Painkiller,Tablet,77mg,174ml,BN1775,2022-02-20,2024-08-28,17.01,29.72,294,98,196,DIST_12,Distributor_DIST_12,Japan,Hospital,2023-01-27,93,2763.96,Delivered,Paid,2023-01-31,2023-02-09,2023-01-31,Winter,0,1,98,98,98,98.0,294
SKU_116,Medicine_SKU_116,Antifungal,Capsule,438mg,118ml,BN2629,2022-05-06,2023-06-09,7.05,8.63,51,17,34,DIST_13,Distributor_DIST_13,USA,Pharmacy,2023-01-18,14,120.82000000000001,Pending,Paid,2023-01-19,2023-01-24,2023-01-31,Winter,0,0,17,17,17,17.0,51
SKU_117,Medicine_SKU_117,Painkiller,Syrup,101mg,135ml,BN5965,2021-10-06,2022-10-24,22.79,30.77,150,50,100,DIST_14,Distributor_DIST_14,UK,Wholesale,2023-01-27,138,4246.26,Shipped,Paid,2023-01-30,2023-02-06,2023-01-31,Winter,0,1,50,50,50,50.0,150
SKU_118,Medicine_SKU_118,Antibiotic,Injection,242mg,331ml,BN5733,2022-03-29,2024-07-18,15.84,28.19,270,90,180,DIST_44,Distributor_DIST_44,France,Hospital,2023-01-21,60,1691.4,Canceled,Unpaid,2023-01-22,2023-01-31,2023-01-31,Winter,0,0,90,90,90,90.0,270
SKU_119,Medicine_SKU_119,Antifungal,Syrup,74mg,376ml,BN6484,2022-07-06,2024-11-11,41.7,76.44,219,73,146,DIST_27,Distributor_DIST_27,France,Retail,2023-01-14,165,12612.6,Canceled,Partially Paid,2023-01-16,2023-01-18,2023-01-31,Winter,1,0,73,73,73,73.0,219
SKU_120,Medicine_SKU_120,Painkiller,Tablet,295mg,224ml,BN2602,2022-01-29,2024-11-30,38.57,50.42,84,28,56,DIST_44,Distributor_DIST_44,India,Wholesale,2023-01-11,72,3630.2400000000002,Canceled,Partially Paid,2023-01-15,2023-01-23,2023-01-31,Winter,0,0,28,28,28,28.0,84
SKU_121,Medicine_SKU_121,Antibiotic,Tablet,72mg,291ml,BN7880,2022-06-29,2025-06-01,13.84,20.1,81,27,54,DIST_5,Distributor_DIST_5,Japan,Hospital,2023-01-21,118,2371.8,Pending,Unpaid,2023-01-22,2023-01-31,2023-01-31,Winter,0,0,27,27,27,27.0,81
SKU_122,Medicine_SKU_122,Antiviral,Capsule,142mg,250ml,BN2888,2021-10-04,2023-12-10,38.72,72.74,66,22,44,DIST_4,Distributor_DIST_4,UK,Retail,2023-01-20,93,6764.82,Shipped,Paid,2023-01-23,2023-01-31,2023-01-31,Winter,0,0,22,22,22,22.0,66
SKU_123,Medicine_SKU_123,Antibiotic,Syrup,109mg,311ml,BN8944,2021-09-22,2024-05-30,24.48,45.11,246,82,164,DIST_35,Distributor_DIST_35,UK,Pharmacy,2023-01-12,158,7127.38,Delivered,Paid,2023-01-14,2023-01-22,2023-01-31,Winter,0,1,82,82,82,82.0,246
SKU_124,Medicine_SKU_124,Antibiotic,Injection,257mg,486ml,BN8641,2022-04-29,2023-08-18,33.04,41.77,291,97,194,DIST_4,Distributor_DIST_4,France,Pharmacy,2023-01-19,187,7810.990000000001,Canceled,Unpaid,2023-01-24,2023-01-29,2023-01-31,Winter,0,0,97,97,97,97.0,291
SKU_125,Medicine_SKU_125,Antifungal,Syrup,492mg,481ml,BN1623,2021-10-23,2022-11-23,22.98,45.09,216,72,144,DIST_15,Distributor_DIST_15,France,Hospital,2023-01-25,56,2525.04,Shipped,Partially Paid,2023-01-27,2023-01-30,2023-01-31,Winter,1,1,72,72,72,72.0,216
SKU_126,Medicine_SKU_126,Antibiotic,Injection,180mg,323ml,BN1928,2022-06-23,2024-07-26,49.52,90.98,279,93,186,DIST_8,Distributor_DIST_8,India,Wholesale,2023-01-21,112,10189.76,Delivered,Partially Paid,2023-01-23,2023-01-26,2023-01-31,Winter,0,0,93,93,93,93.0,279
SKU_127,Medicine_SKU_127,Antibiotic,Capsule,236mg,488ml,BN3998,2021-10-25,2024-02-19,8.21,15.88,222,74,148,DIST_2,Distributor_DIST_2,France,Hospital,2023-01-14,131,2080.28,Shipped,Paid,2023-01-19,2023-01-23,2023-01-31,Winter,0,0,74,74,74,74.0,222
SKU_128,Medicine_SKU_128,Antiviral,Tablet,246mg,471ml,BN1613,2022-03-15,2024-07-25,47.09,80.36,108,36,72,DIST_23,Distributor_DIST_23,UK,Wholesale,2023-01-15,57,4580.5199999999995,Delivered,Paid,2023-01-20,2023-01-24,2023-01-31,Winter,0,1,36,36,36,36.0,108
SKU_129,Medicine_SKU_129,Antifungal,Tablet,170mg,494ml,BN9306,2022-03-27,2023-11-11,6.56,12.47,114,38,76,DIST_41,Distributor_DIST_41,USA,Retail,2023-01-28,55,685.85,Shipped,Partially Paid,2023-02-01,2023-02-03,2023-01-31,Winter,0,1,38,38,38,38.0,114
SKU_130,Medicine_SKU_130,Antiviral,Tablet,383mg,459ml,BN8548,2022-06-09,2024-11-06,19.44,24.46,102,34,68,DIST_26,Distributor_DIST_26,Japan,Wholesale,2023-01-13,177,4329.42,Canceled,Unpaid,2023-01-17,2023-01-26,2023-01-31,Winter,0,0,34,34,34,34.0,102
SKU_131,Medicine_SKU_131,Painkiller,Syrup,138mg,377ml,BN1382,2021-10-29,2023-07-31,22.72,30.39,243,81,162,DIST_30,Distributor_DIST_30,Germany,Pharmacy,2023-01-12,106,3221.34,Delivered,Partially Paid,2023-01-16,2023-01-24,2023-01-31,Winter,0,0,81,81,81,81.0,243
SKU_132,Medicine_SKU_132,Painkiller,Injection,111mg,397ml,BN6428,2022-01-05,2024-06-06,49.62,65.62,147,49,98,DIST_26,Distributor_DIST_26,France,Retail,2023-01-20,107,7021.34,Pending,Unpaid,2023-01-25,2023-02-04,2023-01-31,Winter,0,0,49,49,49,49.0,147
SKU_133,Medicine_SKU_133,Antiviral,Injection,366mg,168ml,BN6104,2021-10-13,2023-07-12,25.72,31.24,123,41,82,DIST_36,Distributor_DIST_36,UK,Retail,2023-01-13,98,3061.52,Shipped,Paid,2023-01-15,2023-01-17,2023-01-31,Winter,0,0,41,41,41,41.0,123
SKU_134,Medicine_SKU_134,Antifungal,Injection,95mg,371ml,BN5510,2022-03-29,2025-03-20,19.05,33.19,147,49,98,DIST_16,Distributor_DIST_16,France,Wholesale,2023-01-28,50,1659.5,Shipped,Unpaid,2023-02-02,2023-02-04,2023-01-31,Winter,0,0,49,49,49,49.0,147
SKU_135,Medicine_SKU_135,Antifungal,Capsule,353mg,241ml,BN9839,2021-10-18,2022-11-23,10.06,14.57,213,71,142,DIST_5,Distributor_DIST_5,UK,Hospital,2023-01-27,98,1427.8600000000001,Delivered,Paid,2023-01-31,2023-02-02,2023-01-31,Winter,1,0,71,71,71,71.0,213
SKU_136,Medicine_SKU_136,Antibiotic,Syrup,474mg,250ml,BN8572,2022-01-10,2023-10-18,13.53,20.99,60,20,40,DIST_49,Distributor_DIST_49,Germany,Hospital,2023-01-24,88,1847.12,Canceled,Unpaid,2023-01-25,2023-01-31,2023-01-31,Winter,0,1,20,20,20,20.0,60
SKU_137,Medicine_SKU_137,Painkiller,Capsule,294mg,250ml,BN8093,2022-04-11,2024-02-29,8.41,15.78,78,26,52,DIST_21,Distributor_DIST_21,USA,Wholesale,2023-01-27,172,2714.16,Delivered,Partially Paid,2023-01-29,2023-02-03,2023-01-31,Winter,0,0,26,26,26,26.0,78
SKU_138,Medicine_SKU_138,Antifungal,Syrup,359mg,317ml,BN6227,2022-01-11,2024-06-19,6.87,8.57,153,51,102,DIST_25,Distributor_DIST_25,Japan,Hospital,2023-01-20,67,574.19,Pending,Paid,2023-01-25,2023-02-03,2023-01-31,Winter,0,0,51,51,51,51.0,153
SKU_139,Medicine_SKU_139,Painkiller,Syrup,445mg,355ml,BN3649,2022-02-16,2025-01-21,40.67,80.25,117,39,78,DIST_4,Distributor_DIST_4,France,Hospital,2023-01-19,74,5938.5,Shipped,Paid,2023-01-20,2023-01-26,2023-01-31,Winter,0,0,39,39,39,39.0,117
SKU_140,Medicine_SKU_140,Painkiller,Injection,173mg,136ml,BN7556,2021-11-08,2023-09-01,20.38,26.48,117,39,78,DIST_27,Distributor_DIST_27,Germany,Hospital,2023-01-27,42,1112.16,Pending,Partially Paid,2023-01-28,2023-02-05,2023-01-31,Winter,0,0,39,39,39,39.0,117
SKU_141,Medicine_SKU_141,Antiviral,Tablet,131mg,373ml,BN4411,2022-01-04,2023-06-23,17.6,26.66,66,22,44,DIST_4,Distributor_DIST_4,Japan,Retail,2023-01-21,150,3999.0,Canceled,Unpaid,2023-01-26,2023-02-03,2023-01-31,Winter,0,0,22,22,22,22.0,66
SKU_142,Medicine_SKU_142,Antifungal,Tablet,283mg,153ml,BN5219,2021-10-09,2024-04-14,18.51,26.93,273,91,182,DIST_31,Distributor_DIST_31,India,Pharmacy,2023-01-24,27,727.11,Pending,Paid,2023-01-27,2023-01-29,2023-01-31,Winter,0,1,91,91,91,91.0,273
SKU_143,Medicine_SKU_143,Antifungal,Tablet,353mg,401ml,BN3239,2021-12-27,2023-04-27,16.79,27.47,141,47,94,DIST_36,Distributor_DIST_36,France,Pharmacy,2023-01-14,167,4587.49,Canceled,Unpaid,2023-01-15,2023-01-20,2023-01-31,Winter,0,0,47,47,47,47.0,141
SKU_144,Medicine_SKU_144,Antibiotic,Syrup,71mg,198ml,BN6543,2021-10-19,2023-06-02,34.69,45.23,234,78,156,DIST_2,Distributor_DIST_2,USA,Pharmacy,2023-01-23,191,8638.93,Canceled,Unpaid,2023-01-27,2023-02-05,2023-01-31,Winter,0,1,78,78,78,78.0,234
SKU_145,Medicine_SKU_145,Antibiotic,Syrup,424mg,369ml,BN2685,2022-05-19,2024-09-07,28.9,46.54,132,44,88,DIST_6,Distributor_DIST_6,Germany,Wholesale,2023-01-17,118,5491.72,Canceled,Partially Paid,2023-01-22,2023-01-25,2023-01-31,Winter,0,1,44,44,44,44.0,132
SKU_146,Medicine_SKU_146,Painkiller,Injection,60mg,212ml,BN1166,2021-11-13,2022-12-29,42.14,64.11,231,77,154,DIST_16,Distributor_DIST_16,Germany,Wholesale,2023-01-28,17,1089.87,Canceled,Unpaid,2023-01-29,2023-02-01,2023-01-31,Winter,0,1,77,77,77,77.0,231
SKU_147,Medicine_SKU_147,Antifungal,Syrup,179mg,402ml,BN7320,2022-03-22,2023-09-19,7.09,9.58,18,6,12,DIST_49,Distributor_DIST_49,Japan,Retail,2023-01-19,22,210.76,Canceled,Paid,2023-01-24,2023-01-28,2023-01-31,Winter,0,1,6,6,6,6.0,18
SKU_148,Medicine_SKU_148,Antiviral,Syrup,137mg,172ml,BN4199,2021-12-18,2023-09-27,5.47,8.55,300,100,200,DIST_12,Distributor_DIST_12,Germany,Hospital,2023-01-22,37,316.35,Delivered,Partially Paid,2023-01-26,2023-01-28,2023-01-31,Winter,0,0,100,100,100,100.0,300
SKU_149,Medicine_SKU_149,Antibiotic,Capsule,155mg,261ml,BN3563,2022-03-05,2024-02-27,36.66,55.42,33,11,22,DIST_41,Distributor_DIST_41,UK,Hospital,2023-01-30,77,4267.34,Shipped,Paid,2023-02-03,2023-02-08,2023-01-31,Winter,0,0,11,11,11,11.0,33
SKU_150,Medicine_SKU_150,Antifungal,Syrup,337mg,339ml,BN4858,2021-10-04,2023-12-05,10.23,19.17,300,100,200,DIST_7,Distributor_DIST_7,UK,Hospital,2023-01-12,99,1897.8300000000002,Pending,Unpaid,2023-01-16,2023-01-21,2023-01-31,Winter,0,0,100,100,100,100.0,300
SKU_1,Medicine_SKU_1,Antifungal,Injection,99mg,216ml,BN9971,2021-10-22,2023-10-29,14.93,27.29,0,94,30,DIST_42,Distributor_DIST_42,France,Retail,2023-02-14,122,3329.38,Canceled,Partially Paid,2023-02-17,2023-02-20,2023-02-28,Winter,0,0,62,94,94,83.33333333333333,250
SKU_2,Medicine_SKU_2,Antibiotic,Capsule,236mg,463ml,BN6594,2021-11-19,2023-10-01,46.59,60.46,0,51,35,DIST_22,Distributor_DIST_22,India,Wholesale,2023-02-23,80,4836.8,Delivered,Unpaid,2023-02-27,2023-03-09,2023-02-28,Winter,1,0,43,51,51,48.333333333333336,145
SKU_3,Medicine_SKU_3,Antifungal,Tablet,425mg,490ml,BN9492,2022-06-24,2024-04-09,8.54,13.28,0,79,43,DIST_13,Distributor_DIST_13,UK,Pharmacy,2023-02-09,112,1487.36,Delivered,Paid,2023-02-13,2023-02-16,2023-02-28,Winter,0,1,61,79,79,73.0,219
SKU_4,Medicine_SKU_4,Antifungal,Capsule,223mg,151ml,BN9541,2022-02-07,2024-01-09,34.63,49.87,0,80,62,DIST_28,Distributor_DIST_28,France,Pharmacy,2023-02-12,54,2692.98,Delivered,Partially Paid,2023-02-16,2023-02-26,2023-02-28,Winter,0,1,71,80,80,77.0,231
SKU_5,Medicine_SKU_5,Antibiotic,Injection,85mg,446ml,BN6249,2022-03-25,2024-08-04,42.26,64.81,0,65,-13,DIST_23,Distributor_DIST_23,USA,Hospital,2023-02-08,93,6027.33,Pending,Unpaid,2023-02-12,2023-02-18,2023-02-28,Winter,0,0,26,65,65,52.0,156
SKU_6,Medicine_SKU_6,Antifungal,Injection,276mg,114ml,BN5820,2022-05-23,2023-06-01,24.16,31.88,0,12,54,DIST_21,Distributor_DIST_21,Japan,Retail,2023-02-13,164,5228.32,Shipped,Unpaid,2023-02-17,2023-02-21,2023-02-28,Winter,0,0,33,12,12,19.0,57
SKU_7,Medicine_SKU_7,Painkiller,Injection,281mg,135ml,BN8878,2022-06-13,2025-03-10,19.98,39.25,0,83,49,DIST_16,Distributor_DIST_16,Germany,Retail,2023-02-10,106,4160.5,Delivered,Paid,2023-02-12,2023-02-14,2023-02-28,Winter,0,0,66,83,83,77.33333333333333,232
SKU_8,Medicine_SKU_8,Antibiotic,Tablet,253mg,332ml,BN7778,2021-10-31,2024-10-29,35.75,71.21,0,31,113,DIST_44,Distributor_DIST_44,India,Wholesale,2023-02-26,27,1922.6699999999998,Pending,Unpaid,2023-02-27,2023-03-06,2023-02-28,Winter,0,0,72,31,31,44.666666666666664,134
SKU_9,Medicine_SKU_9,Antifungal,Injection,152mg,261ml,BN2144,2021-11-07,2023-10-13,16.52,21.76,0,35,-17,DIST_10,Distributor_DIST_10,France,Retail,2023-02-17,26,565.76,Canceled,Paid,2023-02-21,2023-02-25,2023-02-28,Winter,0,0,9,35,35,26.333333333333332,79
SKU_10,Medicine_SKU_10,Painkiller,Injection,115mg,186ml,BN8929,2022-05-08,2024-04-22,36.58,57.68,0,92,-28,DIST_28,Distributor_DIST_28,Japan,Retail,2023-02-20,25,1442.0,Delivered,Partially Paid,2023-02-24,2023-03-01,2023-02-28,Winter,0,0,32,92,92,72.0,216
SKU_11,Medicine_SKU_11,Antibiotic,Capsule,144mg,209ml,BN1255,2022-04-15,2023-12-22,17.62,31.0,0,17,-7,DIST_2,Distributor_DIST_2,India,Pharmacy,2023-02-20,80,2480.0,Delivered,Paid,2023-02-25,2023-03-04,2023-02-28,Winter,0,1,5,17,17,13.0,39
SKU_12,Medicine_SKU_12,Antiviral,Tablet,70mg,106ml,BN7807,2022-04-12,2023-06-07,36.66,67.24,0,51,73,DIST_25,Distributor_DIST_25,India,Retail,2023-02-14,156,10489.439999999999,Shipped,Paid,2023-02-17,2023-02-24,2023-02-28,Winter,0,1,62,51,51,54.666666666666664,164
SKU_13,Medicine_SKU_13,Antibiotic,Tablet,363mg,193ml,BN3597,2021-11-18,2023-03-19,40.57,57.95,0,52,64,DIST_48,Distributor_DIST_48,Germany,Hospital,2023-02-13,183,10604.85,Canceled,Unpaid,2023-02-16,2023-02-21,2023-02-28,Winter,0,1,58,52,52,54.0,162
SKU_14,Medicine_SKU_14,Antibiotic,Capsule,162mg,453ml,BN2318,2022-06-15,2024-06-17,48.62,63.37,0,34,80,DIST_38,Distributor_DIST_38,Germany,Pharmacy,2023-02-09,84,5323.08,Delivered,Unpaid,2023-02-11,2023-02-16,2023-02-28,Winter,0,1,57,34,34,41.666666666666664,125
SKU_15,Medicine_SKU_15,Antifungal,Capsule,407mg,483ml,BN6981,2022-01-10,2023-01-18,22.54,31.05,0,95,43,DIST_33,Distributor_DIST_33,Germany,Wholesale,2023-02-27,90,2794.5,Canceled,Paid,2023-03-01,2023-03-05,2023-02-28,Winter,0,0,69,95,95,86.33333333333333,259
SKU_16,Medicine_SKU_16,Painkiller,Tablet,209mg,478ml,BN5077,2022-07-02,2024-01-22,18.41,36.12,0,84,46,DIST_22,Distributor_DIST_22,USA,Wholesale,2023-02-08,10,361.2,Delivered,Partially Paid,2023-02-09,2023-02-18,2023-02-28,Winter,0,0,65,84,84,77.66666666666667,233
SKU_17,Medicine_SKU_17,Antifungal,Tablet,183mg,188ml,BN1798,2022-07-12,2023-11-11,22.45,39.37,0,79,-63,DIST_16,Distributor_DIST_16,UK,Hospital,2023-02-24,193,7598.41,Shipped,Paid,2023-02-28,2023-03-07,2023-02-28,Winter,0,0,8,79,79,55.333333333333336,166
SKU_18,Medicine_SKU_18,Antibiotic,Capsule,480mg,478ml,BN8181,2022-05-31,2023-06-18,31.75,56.61,0,27,53,DIST_33,Distributor_DIST_33,Japan,Hospital,2023-02-23,101,5717.61,Shipped,Partially Paid,2023-02-26,2023-03-05,2023-02-28,Winter,0,0,40,27,27,31.333333333333332,94
SKU_19,Medicine_SKU_19,Painkiller,Capsule,467mg,347ml,BN7621,2022-04-16,2023-05-06,24.63,47.32,0,14,0,DIST_25,Distributor_DIST_25,India,Hospital,2023-02-10,150,7098.0,Shipped,Paid,2023-02-12,2023-02-20,2023-02-28,Winter,0,0,7,14,14,11.666666666666666,35
