SKU,Stock In,Stock Out,Stock Balance,Days_Until_Expiry,Lead_Time,Season,Holiday,Promotion,Lag_1,Lag_2,Lag_3,Moving Average,Demand Forecast,Order_Day,Order_Month,Order_Weekday,Days_Since_Last_Order
65,0,27,0,-425,14,3,0,1,17,60,27,34.666666666666664,104,30,3,3,3.0
66,105,65,40,-259,14,3,0,0,86,23,65,58.0,174,11,3,5,-19.0
67,0,88,0,-164,10,3,1,0,7,63,88,52.666666666666664,158,19,3,6,8.0
68,55,6,49,-463,11,3,0,1,71,11,6,29.333333333333332,88,19,3,6,0.0
69,0,48,0,-130,12,3,0,0,68,77,48,64.33333333333333,193,15,3,2,-4.0
70,0,79,0,-318,9,3,0,0,16,73,79,56.0,168,15,3,2,0.0
71,0,42,0,135,11,3,0,1,21,36,42,33.0,99,19,3,6,4.0
72,0,63,0,-235,12,3,1,0,78,75,63,72.0,216,22,3,2,3.0
74,0,53,0,-493,3,3,0,0,57,75,53,61.666666666666664,185,30,3,3,8.0
75,47,41,6,-210,9,3,1,0,74,34,41,49.666666666666664,149,26,3,6,-4.0
76,114,86,28,26,7,3,0,1,80,26,86,64.0,192,22,3,2,-4.0
77,0,17,0,-372,12,3,0,0,35,59,17,37.0,111,19,3,6,-3.0
78,0,61,0,-681,8,3,0,0,44,68,61,57.666666666666664,173,25,3,5,6.0
79,26,46,0,-254,11,3,1,0,80,50,46,58.666666666666664,176,16,3,3,-9.0
80,77,21,56,-68,8,3,0,0,86,15,21,40.666666666666664,122,21,3,1,5.0
81,38,91,0,-90,6,3,0,0,43,48,91,60.666666666666664,182,18,3,5,-3.0
82,41,76,0,-69,12,3,0,1,65,50,76,63.666666666666664,191,30,3,3,12.0
83,0,13,0,-413,11,3,0,0,73,76,13,54.0,162,18,3,5,-12.0
85,13,78,0,-420,12,3,0,1,35,50,78,54.333333333333336,163,24,3,4,6.0
86,0,16,0,-541,7,3,0,1,91,65,16,57.333333333333336,172,14,3,1,-10.0
87,32,50,0,-391,13,3,0,0,98,58,50,68.66666666666667,206,16,3,3,2.0
88,9,50,0,-298,15,3,0,0,95,68,50,71.0,213,25,3,5,9.0
89,63,100,0,-268,12,3,0,0,97,67,100,88.0,264,15,3,2,-10.0
90,0,91,0,-198,8,3,0,0,18,64,91,57.666666666666664,173,11,3,5,-4.0
91,0,42,0,-446,8,3,0,0,53,87,42,60.666666666666664,182,25,3,5,14.0
92,0,44,0,-109,3,3,0,0,9,87,44,46.666666666666664,140,27,3,0,2.0
93,22,68,0,-624,6,3,1,0,86,66,68,73.33333333333333,220,28,3,1,1.0
94,0,40,0,-252,11,3,0,0,25,57,40,40.666666666666664,122,20,3,0,-8.0
96,139,87,52,-504,4,3,0,1,82,15,87,61.333333333333336,184,30,3,3,10.0
97,118,84,34,-123,7,3,0,0,70,18,84,57.333333333333336,172,23,3,3,-7.0
98,1,36,0,-661,14,3,0,0,71,53,36,53.333333333333336,160,22,3,2,-1.0
99,0,90,0,-280,7,3,0,0,23,99,90,70.66666666666667,212,19,3,6,-3.0
100,181,100,81,-158,6,3,0,0,99,9,100,69.33333333333333,208,23,3,3,4.0
101,86,98,0,-307,8,3,0,0,14,13,98,41.666666666666664,125,13,3,0,-10.0
102,0,81,0,-134,3,3,0,1,54,96,81,77.0,231,26,3,6,13.0
103,0,46,0,-431,9,3,1,1,42,75,46,54.333333333333336,163,21,3,1,-5.0
104,0,63,0,-243,5,3,0,0,16,96,63,58.333333333333336,175,17,3,4,-4.0
105,4,68,0,-710,9,3,1,0,60,62,68,63.333333333333336,190,19,3,6,2.0
107,34,90,0,-316,11,3,0,1,76,66,90,77.33333333333333,232,17,3,4,-2.0
108,0,82,0,-623,13,3,0,0,58,77,82,72.33333333333333,217,15,3,2,-2.0
109,0,39,0,-241,6,3,0,0,8,40,39,29.0,87,26,3,6,11.0
110,0,54,0,-569,6,3,0,0,21,76,54,50.333333333333336,151,22,3,2,-4.0
111,1,24,0,-543,11,3,0,0,31,27,24,27.333333333333332,82,20,3,0,-2.0
112,0,31,0,-144,8,3,0,0,12,36,31,26.333333333333332,79,16,3,3,-4.0
113,30,26,4,-611,6,3,0,1,30,13,26,23.0,69,15,3,2,-1.0
114,0,60,0,-122,4,3,0,0,86,77,60,74.33333333333333,223,26,3,6,11.0
115,103,35,68,-306,11,3,0,0,100,16,35,50.333333333333336,151,18,3,5,-8.0
116,74,34,40,-743,9,3,0,0,62,11,34,35.666666666666664,107,19,3,6,1.0
118,0,23,0,-248,13,3,1,0,82,74,23,59.666666666666664,179,21,3,1,2.0
119,78,23,55,-509,15,3,1,1,95,20,23,46.0,138,18,3,5,-3.0
120,0,20,0,-398,11,3,0,0,36,97,20,51.0,153,26,3,6,8.0
121,35,97,0,-606,9,3,0,0,26,44,97,55.666666666666664,167,23,3,3,-3.0
122,0,18,0,-651,7,3,0,0,7,70,18,31.666666666666668,95,25,3,5,2.0
123,80,80,0,-627,11,3,0,0,32,16,80,42.666666666666664,128,27,3,0,2.0
124,0,6,0,-299,11,3,0,0,33,47,6,28.666666666666668,86,15,3,2,-12.0
125,0,77,0,-213,6,3,1,0,94,95,77,88.66666666666667,266,19,3,6,4.0
126,10,61,0,-422,9,3,0,0,45,48,61,51.333333333333336,154,14,3,1,-5.0
127,37,75,0,-328,7,3,0,1,48,43,75,55.333333333333336,166,27,3,0,13.0
129,22,55,0,-185,11,3,1,1,57,45,55,52.333333333333336,157,26,3,6,-1.0
130,0,18,0,-557,12,3,1,0,71,67,18,52.0,156,19,3,6,-7.0
131,37,21,16,-575,6,3,0,0,50,17,21,29.333333333333332,88,23,3,3,4.0
132,0,36,0,-587,14,3,0,1,32,63,36,43.666666666666664,131,29,3,2,6.0
133,136,100,36,-479,5,3,0,0,62,13,100,58.333333333333336,175,21,3,1,-8.0
134,55,82,0,-76,12,3,0,0,79,53,82,71.33333333333333,214,25,3,5,4.0
135,36,75,0,-525,10,3,0,0,31,35,75,47.0,141,19,3,6,-6.0
136,0,12,0,-462,8,3,0,0,88,85,12,61.666666666666664,185,22,3,2,3.0
137,36,24,12,-171,12,3,0,1,32,10,24,22.0,66,22,3,2,0.0
138,5,46,0,-400,8,3,0,0,39,40,46,41.666666666666664,125,29,3,2,7.0
140,117,85,32,-657,14,3,1,1,100,34,85,73.0,219,21,3,1,-8.0
141,100,42,58,-601,14,3,0,0,98,20,42,53.333333333333336,160,15,3,2,-6.0
142,64,54,10,-738,11,3,0,0,76,33,54,54.333333333333336,163,27,3,0,12.0
143,39,26,13,-467,9,3,0,0,29,8,26,21.0,63,28,3,1,1.0
144,60,24,36,-644,9,3,0,1,86,25,24,45.0,135,12,3,6,-16.0
145,0,49,0,-447,14,3,0,0,20,46,49,38.333333333333336,115,23,3,3,11.0
146,8,71,0,-312,11,3,0,0,31,47,71,49.666666666666664,149,16,3,3,-7.0
147,56,16,40,-595,7,3,1,1,76,18,16,36.666666666666664,110,21,3,1,5.0
148,49,88,0,-543,11,3,0,0,31,35,88,51.333333333333336,154,24,3,4,3.0
149,13,66,0,118,5,3,0,1,41,47,66,51.333333333333336,154,27,3,0,3.0
2,45,57,0,-59,11,3,0,0,42,27,57,42.0,126,25,3,5,-2.0
3,118,88,30,-604,9,3,0,0,56,13,88,52.333333333333336,157,12,3,6,-13.0
4,0,60,0,-198,10,3,0,0,37,100,60,65.66666666666667,197,30,3,3,18.0
5,0,6,0,-571,11,3,0,0,30,98,6,44.666666666666664,134,19,3,6,-11.0
6,86,71,15,-115,11,3,0,0,49,17,71,45.666666666666664,137,29,3,2,10.0
7,0,24,0,-635,9,3,1,0,28,30,24,27.333333333333332,82,19,3,6,-10.0
8,0,83,0,-517,6,3,0,0,47,76,83,68.66666666666667,206,14,3,1,-5.0
9,55,42,13,-291,12,3,0,0,51,19,42,37.333333333333336,112,21,3,1,7.0
10,1,69,0,-149,10,3,0,1,18,43,69,43.333333333333336,130,23,3,3,2.0
11,71,36,35,-340,12,3,0,0,49,7,36,30.666666666666668,92,14,3,1,-9.0
13,0,70,0,-468,11,3,0,1,70,99,70,79.66666666666667,239,16,3,3,2.0
14,21,68,0,-44,5,3,0,0,11,29,68,36.0,108,19,3,6,3.0
15,80,56,24,-680,4,3,0,1,34,5,56,31.666666666666668,95,18,3,5,-1.0
16,91,51,40,-846,15,3,0,0,58,9,51,39.333333333333336,118,27,3,0,9.0
17,0,23,0,-459,12,3,0,0,31,82,23,45.333333333333336,136,19,3,6,-8.0
18,0,82,0,22,5,3,0,1,100,98,82,93.33333333333331,280,30,3,3,11.0
19,118,85,33,-258,7,3,0,0,67,17,85,56.333333333333336,169,26,3,6,-4.0
20,0,19,0,-188,10,3,0,0,40,50,19,36.333333333333336,109,13,3,0,-13.0
21,0,35,0,-286,6,3,1,0,17,90,35,47.333333333333336,142,15,3,2,2.0
22,0,31,0,-695,14,3,0,0,61,73,31,55.0,165,20,3,0,5.0
24,0,12,0,-1,8,3,0,0,29,28,12,23.0,69,15,3,2,-5.0
25,64,37,27,-160,11,3,0,0,81,27,37,48.333333333333336,145,27,3,0,12.0
26,37,67,0,-55,9,3,0,0,14,22,67,34.333333333333336,103,25,3,5,-2.0
27,0,81,0,-473,5,3,0,0,47,82,81,70.0,210,26,3,6,1.0
28,0,73,0,-171,11,3,0,0,72,97,73,80.66666666666667,242,14,3,1,-12.0
29,0,22,0,-391,11,3,0,0,31,72,22,41.666666666666664,125,16,3,3,2.0
30,0,45,0,27,8,3,0,0,43,93,45,60.333333333333336,181,11,3,5,-5.0
31,0,60,0,-270,12,3,0,0,37,74,60,57.0,171,27,3,0,16.0
32,0,56,0,-52,6,3,0,1,7,36,56,33.0,99,18,3,5,-9.0
33,43,34,9,-699,9,3,0,1,85,38,34,52.333333333333336,157,14,3,1,-4.0
35,10,66,0,-517,7,3,0,0,12,34,66,37.333333333333336,112,16,3,3,2.0
36,0,86,0,6,10,3,0,0,29,81,86,65.33333333333333,196,25,3,5,9.0
37,0,13,0,-467,12,3,1,0,45,49,13,35.666666666666664,107,20,3,0,-5.0
38,0,69,0,-380,7,3,0,0,8,41,69,39.333333333333336,118,25,3,5,5.0
39,0,11,0,-200,9,3,0,0,85,49,11,48.333333333333336,145,23,3,3,-2.0
40,0,49,0,-396,11,3,1,0,9,71,49,43.0,129,25,3,5,2.0
41,61,9,52,-276,14,3,0,0,92,20,9,40.333333333333336,121,22,3,2,-3.0
42,140,100,40,-112,10,3,0,0,92,26,100,72.66666666666667,218,15,3,2,-7.0
43,13,47,0,-284,7,3,0,1,68,51,47,55.333333333333336,166,24,3,4,9.0
44,79,88,0,143,9,3,0,0,69,39,88,65.33333333333333,196,22,3,2,-2.0
46,74,94,0,-370,6,3,0,1,58,39,94,63.666666666666664,191,14,3,1,-8.0
47,4,34,0,-760,10,3,0,0,14,22,34,23.333333333333332,70,14,3,1,0.0
48,0,67,0,-41,13,3,0,0,92,91,67,83.33333333333333,250,12,3,6,-2.0
49,61,94,0,-474,12,3,0,0,61,47,94,67.33333333333333,202,17,3,4,5.0
50,0,97,0,-508,9,3,1,0,9,78,97,61.333333333333336,184,22,3,2,5.0
51,32,69,0,-372,14,3,0,0,51,44,69,54.666666666666664,164,28,3,1,6.0
52,0,44,0,-260,9,3,0,0,35,77,44,52.0,156,16,3,3,-12.0
53,47,40,7,-617,8,3,0,0,19,6,40,21.666666666666668,65,28,3,1,12.0
54,0,65,0,-745,8,3,0,1,73,100,65,79.33333333333333,238,25,3,5,-3.0
55,149,75,74,-531,9,3,0,1,96,11,75,60.666666666666664,182,29,3,2,4.0
57,0,87,0,-67,13,3,0,0,74,100,87,87.0,261,23,3,3,-6.0
0,203,17,186,-579,7,3,0,1,47,94,62,67.66666666666667,203,21,4,4,29.0
62,194,72,122,-254,5,3,0,0,100,51,43,64.66666666666667,194,25,4,1,4.0
73,240,22,218,-632,4,3,0,0,100,79,61,80.0,240,19,4,2,-6.0
84,164,74,90,-124,6,3,0,0,13,80,71,54.666666666666664,164,29,4,5,10.0
95,8,86,0,-339,6,3,0,0,48,65,26,46.333333333333336,139,22,4,5,-7.0
106,117,96,21,-403,14,3,0,1,72,12,33,39.0,117,14,4,4,-8.0
117,187,90,97,43,12,3,0,0,38,83,66,62.333333333333336,187,13,4,3,-1.0
128,141,88,53,109,5,3,0,0,38,31,72,47.0,141,16,4,6,3.0
139,24,51,0,-468,5,3,0,0,84,35,9,42.666666666666664,128,18,4,1,2.0
1,133,41,92,-517,4,3,0,0,9,92,32,44.333333333333336,133,12,4,2,-6.0
12,25,40,0,-220,6,3,0,0,28,17,5,16.666666666666668,50,16,4,6,4.0
23,139,31,108,-535,8,3,0,0,26,51,62,46.333333333333336,139,20,4,3,4.0
34,198,6,192,-62,10,3,0,0,88,52,58,66.0,198,29,4,5,9.0
45,178,72,106,110,12,3,0,0,87,34,57,59.333333333333336,178,24,4,0,-5.0
56,229,40,189,186,12,3,0,1,65,95,69,76.33333333333333,229,16,4,6,-8.0
58,169,88,81,-664,4,3,0,1,20,84,65,56.333333333333336,169,28,4,4,12.0
59,17,41,0,-486,13,3,0,0,30,79,8,39.0,117,16,4,6,-12.0
60,85,21,64,-383,12,3,0,0,18,27,40,28.333333333333332,85,27,4,3,11.0
61,65,86,0,-442,8,3,0,0,35,14,7,18.666666666666668,56,25,4,1,-2.0
63,181,50,131,-409,6,3,0,0,46,40,95,60.333333333333336,181,16,4,6,-9.0
64,198,95,103,-245,8,3,0,0,70,92,36,66.0,198,14,4,4,-2.0
65,104,76,28,-616,11,3,0,1,27,17,60,34.666666666666664,104,25,4,1,11.0
66,174,24,150,-295,8,3,1,1,65,86,23,58.0,174,20,4,3,-5.0
67,158,79,79,-41,5,3,1,0,88,7,63,52.666666666666664,158,23,4,6,3.0
68,19,52,0,-27,14,3,0,0,6,71,11,29.333333333333332,88,12,4,2,-11.0
69,193,70,123,-492,10,3,0,0,48,68,77,64.33333333333333,193,23,4,6,11.0
70,168,86,82,-230,6,3,0,0,79,16,73,56.0,168,22,4,5,-1.0
71,99,65,34,-146,11,3,0,0,42,21,36,33.0,99,14,4,4,-8.0
72,216,39,177,-527,8,3,0,1,63,78,75,72.0,216,22,4,5,8.0
74,185,79,106,-178,12,3,0,0,53,57,75,61.666666666666664,185,26,4,2,4.0
75,149,70,79,-663,9,3,0,0,41,74,34,49.666666666666664,149,25,4,1,-1.0
76,192,38,154,-593,5,3,0,0,86,80,26,64.0,192,28,4,4,3.0
77,111,44,67,-220,6,3,0,0,17,35,59,37.0,111,29,4,5,1.0
78,173,35,138,-505,6,3,0,0,61,44,68,57.666666666666664,173,24,4,0,-5.0
79,176,89,87,-95,13,3,0,0,46,80,50,58.666666666666664,176,26,4,2,2.0
80,11,56,0,-592,13,3,0,0,21,86,15,40.666666666666664,122,10,4,0,-16.0
81,182,49,133,-195,11,3,0,1,91,43,48,60.666666666666664,182,26,4,2,16.0
82,191,26,165,-104,11,3,0,0,76,65,50,63.666666666666664,191,16,4,6,-10.0
83,162,79,83,-241,12,3,1,0,13,73,76,54.0,162,20,4,3,4.0
85,163,84,79,-488,10,3,0,0,78,35,50,54.333333333333336,163,12,4,2,-8.0
86,172,45,127,23,12,3,0,1,16,91,65,57.333333333333336,172,21,4,4,9.0
87,206,99,107,-504,7,3,1,0,50,98,58,68.66666666666667,206,18,4,1,-3.0
88,213,61,152,-7,6,3,0,0,50,95,68,71.0,213,29,4,5,11.0
89,264,13,251,-441,10,3,0,0,100,97,67,88.0,264,18,4,1,-11.0
90,173,88,85,-270,4,3,0,0,91,18,64,57.666666666666664,173,20,4,3,2.0
91,182,8,174,-440,10,3,0,0,42,53,87,60.666666666666664,182,17,4,0,-3.0
92,140,73,67,-119,12,3,0,1,44,9,87,46.666666666666664,140,14,4,4,-3.0
93,220,64,156,-297,7,3,0,0,68,86,66,73.33333333333333,220,19,4,2,5.0
94,122,9,113,-525,8,3,0,0,40,25,57,40.666666666666664,122,14,4,4,-5.0
96,10,55,0,-116,13,3,0,0,87,82,15,61.333333333333336,184,20,4,3,6.0
97,25,79,0,-746,11,3,0,0,84,70,18,57.333333333333336,172,10,4,0,-10.0
98,160,76,84,-545,6,3,0,0,36,71,53,53.333333333333336,160,18,4,1,8.0
99,212,51,161,-38,8,3,0,0,90,23,99,70.66666666666667,212,23,4,6,5.0
100,29,56,0,-568,7,3,0,0,100,99,9,69.33333333333333,208,21,4,4,-2.0
101,125,19,106,-85,8,3,0,0,98,14,13,41.666666666666664,125,17,4,0,-4.0
102,231,40,191,-432,5,3,0,0,81,54,96,77.0,231,26,4,2,9.0
103,163,77,86,-406,8,3,0,0,46,42,75,54.333333333333336,163,23,4,6,-3.0
104,175,27,148,-602,12,3,0,1,63,16,96,58.333333333333336,175,12,4,2,-11.0
105,190,66,124,-383,6,3,0,0,68,60,62,63.333333333333336,190,23,4,6,11.0
107,232,31,201,-533,10,3,0,0,90,76,66,77.33333333333333,232,15,4,5,-8.0
108,217,88,129,-455,10,3,0,0,82,58,77,72.33333333333333,217,15,4,5,0.0
109,87,5,82,-403,5,3,0,0,39,8,40,29.0,87,23,4,6,8.0
110,151,98,53,-232,8,3,0,0,54,21,76,50.333333333333336,151,10,4,0,-13.0
111,1,82,0,-178,11,3,1,0,24,31,27,27.333333333333332,82,15,4,5,5.0
112,79,22,57,-169,5,3,0,0,31,12,36,26.333333333333332,79,15,4,5,0.0
113,69,35,34,-317,6,3,0,0,26,30,13,23.0,69,25,4,1,10.0
114,223,27,196,-506,6,3,0,0,60,86,77,74.33333333333333,223,25,4,1,0.0
115,5,53,0,13,4,3,0,0,35,100,16,50.333333333333336,151,10,4,0,-15.0
116,16,49,0,-262,5,3,0,0,34,62,11,35.666666666666664,107,15,4,5,5.0
118,179,16,163,-424,10,3,0,0,23,82,74,59.666666666666664,179,28,4,4,13.0
119,138,16,122,-338,7,3,0,0,23,95,20,46.0,138,22,4,5,-6.0
120,153,75,78,-294,7,3,0,1,20,36,97,51.0,153,26,4,2,4.0
121,167,29,138,-397,5,3,0,0,97,26,44,55.666666666666664,167,10,4,0,-16.0
122,95,49,46,-280,13,3,1,0,18,7,70,31.666666666666668,95,16,4,6,6.0
123,36,84,0,77,12,3,0,0,80,32,16,42.666666666666664,128,11,4,1,-5.0
124,86,100,0,-603,4,3,0,0,6,33,47,28.666666666666668,86,21,4,4,10.0
125,266,37,229,-166,12,3,0,1,77,94,95,88.66666666666667,266,15,4,5,-6.0
126,154,99,55,-566,12,3,0,0,61,45,48,51.333333333333336,154,14,4,4,-1.0
127,166,83,83,-114,7,3,0,0,75,48,43,55.333333333333336,166,13,4,3,-1.0
129,157,46,111,-312,10,3,0,0,55,57,45,52.333333333333336,157,27,4,3,14.0
130,156,18,138,-457,10,3,1,0,18,71,67,52.0,156,19,4,2,-8.0
131,33,84,0,-197,5,3,0,1,21,50,17,29.333333333333332,88,19,4,2,0.0
132,131,34,97,-561,7,3,0,0,36,32,63,43.666666666666664,131,18,4,1,-1.0
133,22,61,0,-110,7,3,0,0,100,62,13,58.333333333333336,175,23,4,6,5.0
134,214,57,157,-203,8,3,0,0,82,79,53,71.33333333333333,214,22,4,5,-1.0
135,141,19,122,-508,11,3,0,0,75,31,35,47.0,141,22,4,5,0.0
136,185,76,109,-451,9,3,0,0,12,88,85,61.666666666666664,185,25,4,1,3.0
137,66,28,38,-306,6,3,0,0,24,32,10,22.0,66,25,4,1,0.0
138,125,19,106,-337,11,3,0,0,46,39,40,41.666666666666664,125,11,4,1,-14.0
140,219,81,138,-106,3,3,1,0,85,100,34,73.0,219,16,4,6,5.0
141,160,6,154,-160,11,3,0,0,42,98,20,53.333333333333336,160,12,4,2,-4.0
142,163,74,89,-311,7,3,0,0,54,76,33,54.333333333333336,163,23,4,6,11.0
143,69,93,0,-420,4,3,0,0,26,29,8,21.0,63,27,4,3,4.0
144,135,43,92,-566,4,3,0,0,24,86,25,45.0,135,16,4,6,-11.0
145,115,24,91,-551,6,3,0,1,49,20,46,38.333333333333336,115,28,4,4,12.0
146,149,34,115,-249,14,3,0,0,71,31,47,49.666666666666664,149,25,4,1,-3.0
147,110,15,95,-501,6,3,0,0,16,76,18,36.666666666666664,110,27,4,3,2.0
148,154,12,142,-192,13,3,0,1,88,31,35,51.333333333333336,154,11,4,1,-16.0
149,154,49,105,38,10,3,0,0,66,41,47,51.333333333333336,154,17,4,0,6.0
2,126,72,54,-307,15,3,0,0,57,42,27,42.0,126,23,4,6,6.0
3,49,88,0,-319,9,3,0,1,88,56,13,52.333333333333336,157,28,4,4,5.0
4,197,47,150,-606,10,3,0,0,60,37,100,65.66666666666667,197,14,4,4,-14.0
5,134,61,73,-466,11,3,0,0,6,30,98,44.666666666666664,134,21,4,4,7.0
6,137,11,126,-748,6,3,0,0,71,49,17,45.666666666666664,137,13,4,3,-8.0
7,82,81,1,-162,14,3,0,1,24,28,30,27.333333333333332,82,16,4,6,3.0
8,206,33,173,-25,13,3,0,0,83,47,76,68.66666666666667,206,19,4,2,3.0
9,1,58,0,-445,12,3,0,1,42,51,19,37.333333333333336,112,12,4,2,-7.0
10,130,92,38,20,7,3,0,1,69,18,43,43.333333333333336,130,26,4,2,14.0
11,34,55,0,-493,5,3,0,0,36,49,7,30.666666666666668,92,16,4,6,-10.0
13,239,24,215,-464,10,3,0,0,70,70,99,79.66666666666667,239,23,4,6,7.0
14,108,15,93,-77,14,3,0,1,68,11,29,36.0,108,18,4,1,-5.0
15,63,78,0,-595,10,3,0,1,56,34,5,31.666666666666668,95,19,4,2,1.0
16,25,52,0,-469,9,3,0,1,51,58,9,39.333333333333336,118,18,4,1,-1.0
17,136,98,38,-346,13,3,0,1,23,31,82,45.333333333333336,136,25,4,1,7.0
18,280,60,220,-5,9,3,0,0,82,100,98,93.33333333333331,280,28,4,4,3.0
19,169,28,141,-208,12,3,0,1,85,67,17,56.333333333333336,169,26,4,2,-2.0
20,109,26,83,-448,9,3,0,0,19,40,50,36.333333333333336,109,11,4,1,-15.0
21,142,61,81,-745,7,3,0,0,35,17,90,47.333333333333336,142,12,4,2,1.0
22,165,10,155,-266,5,3,0,1,31,61,73,55.0,165,12,4,2,0.0
24,1,85,0,58,10,3,0,0,12,29,28,23.0,69,14,4,4,2.0
25,145,55,90,-690,8,3,0,0,37,81,27,48.333333333333336,145,13,4,3,-1.0
26,103,38,65,-43,5,3,0,0,67,14,22,34.333333333333336,103,20,4,3,7.0
27,210,36,174,-179,14,3,0,0,81,47,82,70.0,210,21,4,4,1.0
28,242,75,167,-591,11,3,0,0,73,72,97,80.66666666666667,242,11,4,1,-10.0
29,125,7,118,-381,15,3,0,0,22,31,72,41.666666666666664,125,22,4,5,11.0
30,181,20,161,-197,8,3,0,0,45,43,93,60.333333333333336,181,14,4,4,-8.0
31,171,12,159,-44,6,3,0,0,60,37,74,57.0,171,27,4,3,13.0
32,99,46,53,62,12,3,0,0,56,7,36,33.0,99,22,4,5,-5.0
33,157,31,126,-216,3,3,0,0,34,85,38,52.333333333333336,157,11,4,1,-11.0
35,112,40,72,-73,12,3,0,0,66,12,34,37.333333333333336,112,28,4,4,17.0
36,196,5,191,-523,11,3,0,0,86,29,81,65.33333333333333,196,24,4,0,-4.0
37,107,72,35,36,9,3,0,0,13,45,49,35.666666666666664,107,29,4,5,5.0
38,118,9,109,-7,12,3,0,0,69,8,41,39.333333333333336,118,23,4,6,-6.0
39,145,24,121,-62,5,3,0,0,11,85,49,48.333333333333336,145,22,4,5,-1.0
40,129,38,91,-619,4,3,0,0,49,9,71,43.0,129,22,4,5,0.0
41,12,72,0,-548,7,3,1,0,9,92,20,40.333333333333336,121,15,4,5,-7.0
42,218,30,188,-387,10,3,0,0,100,92,26,72.66666666666667,218,20,4,3,5.0
43,166,43,123,-278,9,3,0,0,47,68,51,55.333333333333336,166,29,4,5,9.0
44,196,13,183,-513,11,3,0,0,88,69,39,65.33333333333333,196,15,4,5,-14.0
46,191,41,150,-367,12,3,0,0,94,58,39,63.666666666666664,191,18,4,1,3.0
47,70,56,14,-64,9,3,0,0,34,14,22,23.333333333333332,70,25,4,1,7.0
48,250,39,211,-325,11,3,0,0,67,92,91,83.33333333333333,250,14,4,4,-11.0
49,202,35,167,-451,7,3,0,0,94,61,47,67.33333333333333,202,29,4,5,15.0
50,184,31,153,-738,14,3,1,0,97,9,78,61.333333333333336,184,11,4,1,-18.0
51,164,33,131,-314,6,3,0,1,69,51,44,54.666666666666664,164,27,4,3,16.0
52,156,43,113,-594,10,3,0,1,44,35,77,52.0,156,27,4,3,0.0
53,28,46,0,-244,10,3,0,0,40,19,6,21.666666666666668,65,19,4,2,-8.0
54,238,94,144,-713,9,3,0,1,65,73,100,79.33333333333333,238,18,4,1,-1.0
55,182,23,159,-392,11,3,0,1,75,96,11,60.666666666666664,182,27,4,3,9.0
57,261,78,183,-351,11,3,0,0,87,74,100,87.0,261,10,4,0,-17.0
0,0,32,0,-155,7,3,0,0,17,47,94,52.666666666666664,158,26,5,4,46.0
62,37,94,0,-161,5,3,0,0,72,100,51,74.33333333333333,223,19,5,4,-7.0
73,0,95,0,-457,8,3,0,0,22,100,79,67.0,201,28,5,6,9.0
84,0,88,0,-257,13,3,0,0,74,13,80,55.666666666666664,167,29,5,0,1.0
95,18,10,8,-509,10,3,1,0,86,48,65,66.33333333333333,199,26,5,4,-3.0
106,60,63,0,-30,13,3,0,0,96,72,12,60.0,180,25,5,3,-1.0
117,0,39,0,-688,10,3,0,0,90,38,83,70.33333333333333,211,21,5,6,-4.0
128,0,94,0,9,9,3,1,1,88,38,31,52.333333333333336,157,21,5,6,0.0
139,46,22,24,-686,4,3,0,0,51,84,35,56.666666666666664,170,22,5,0,1.0
1,24,79,0,-38,7,3,0,0,41,9,92,47.333333333333336,142,30,5,1,8.0
12,34,9,25,-313,9,3,0,1,40,28,17,28.333333333333332,85,30,5,1,0.0
23,0,13,0,-589,10,3,0,0,31,26,51,36.0,108,21,5,6,-9.0
34,0,92,0,-422,10,3,0,1,6,88,52,48.666666666666664,146,26,5,4,5.0
45,1,100,0,-286,11,3,0,0,72,87,34,64.33333333333333,193,17,5,2,-9.0
56,0,24,0,-72,11,3,0,0,40,65,95,66.66666666666667,200,19,5,4,2.0
58,0,88,0,86,10,3,0,0,88,20,84,64.0,192,24,5,2,5.0
59,74,57,17,-403,8,3,0,0,41,30,79,50.0,150,13,5,5,-11.0
60,1,100,0,-140,6,3,0,0,21,18,27,22.0,66,30,5,1,17.0
61,136,71,65,-431,13,3,0,0,86,35,14,45.0,135,17,5,2,-13.0
63,0,27,0,-201,14,3,0,0,50,46,40,45.333333333333336,136,11,5,3,-6.0
64,42,55,0,-649,12,3,0,0,95,70,92,85.66666666666667,257,30,5,1,19.0
65,0,60,0,-520,9,3,0,0,76,27,17,40.0,120,15,5,0,-15.0
66,24,69,0,-50,12,3,0,0,24,65,86,58.333333333333336,175,12,5,4,-3.0
67,0,57,0,-328,14,3,0,0,79,88,7,58.0,174,20,5,5,8.0
68,63,44,19,-765,10,3,0,1,52,6,71,43.0,129,22,5,0,2.0
69,0,43,0,-244,4,3,0,1,70,48,68,62.0,186,11,5,3,-11.0
70,0,28,0,-438,11,3,0,1,86,79,16,60.333333333333336,181,11,5,3,0.0
71,0,13,0,-458,13,3,0,0,65,42,21,42.666666666666664,128,27,5,5,16.0
72,0,29,0,-113,5,3,0,0,39,63,78,60.0,180,14,5,6,-13.0
74,0,78,0,-273,8,3,0,0,79,53,57,63.0,189,15,5,0,1.0
75,56,88,0,-266,5,3,0,0,70,41,74,61.666666666666664,185,21,5,6,6.0
76,0,15,0,-584,6,3,1,0,38,86,80,68.0,204,23,5,1,2.0
77,0,81,0,-289,6,3,0,0,44,17,35,32.0,96,24,5,2,1.0
