SKU,Date,Demand,Promotion,Holiday,Year,Month,WeekOfYear,Lag1,RollingMean3
SKU_17,2022-03-31,428,0,0,2022,3,13,403.0,422.3333333333333
SKU_17,2022-04-30,327,0,0,2022,4,17,428.0,386.0
SKU_17,2022-05-31,364,0,0,2022,5,22,327.0,373.0
SKU_17,2022-06-30,294,0,0,2022,6,26,364.0,328.3333333333333
SKU_17,2022-07-31,402,0,0,2022,7,30,294.0,353.3333333333333
SKU_17,2022-08-31,463,0,0,2022,8,35,402.0,386.3333333333333
SKU_17,2022-09-30,327,0,0,2022,9,39,463.0,397.3333333333333
SKU_17,2022-10-31,325,0,0,2022,10,44,327.0,371.6666666666667
SKU_17,2022-11-30,393,0,0,2022,11,48,325.0,348.3333333333333
SKU_17,2022-12-31,554,0,0,2022,12,52,393.0,424.0
SKU_18,2021-02-28,292,0,0,2021,2,8,271.0,281.5
SKU_18,2021-03-31,237,0,0,2021,3,13,292.0,266.6666666666667
SKU_18,2021-04-30,398,1,0,2021,4,17,237.0,309.0
SKU_18,2021-05-31,320,0,0,2021,5,22,398.0,318.3333333333333
SKU_18,2021-06-30,283,0,0,2021,6,26,320.0,333.6666666666667
SKU_18,2021-07-31,423,1,0,2021,7,30,283.0,342.0
SKU_18,2021-08-31,337,0,0,2021,8,35,423.0,347.6666666666667
SKU_18,2021-09-30,251,0,0,2021,9,39,337.0,337.0
SKU_18,2021-10-31,271,0,0,2021,10,43,251.0,286.3333333333333
SKU_18,2021-11-30,463,1,0,2021,11,48,271.0,328.3333333333333
SKU_18,2021-12-31,457,0,0,2021,12,52,463.0,397.0
SKU_18,2022-01-31,341,1,0,2022,1,5,457.0,420.3333333333333
SKU_18,2022-02-28,353,1,0,2022,2,9,341.0,383.6666666666667
SKU_18,2022-03-31,285,0,0,2022,3,13,353.0,326.3333333333333
SKU_18,2022-04-30,275,0,0,2022,4,17,285.0,304.3333333333333
SKU_18,2022-05-31,303,0,0,2022,5,22,275.0,287.6666666666667
SKU_18,2022-06-30,277,0,0,2022,6,26,303.0,285.0
SKU_18,2022-07-31,291,0,0,2022,7,30,277.0,290.3333333333333
SKU_18,2022-08-31,423,1,0,2022,8,35,291.0,330.3333333333333
SKU_18,2022-09-30,285,0,0,2022,9,39,423.0,333.0
SKU_18,2022-10-31,323,0,0,2022,10,44,285.0,343.6666666666667
SKU_18,2022-11-30,301,0,0,2022,11,48,323.0,303.0
SKU_18,2022-12-31,577,1,0,2022,12,52,301.0,400.3333333333333
SKU_19,2021-02-28,343,0,0,2021,2,8,359.0,351.0
SKU_19,2021-03-31,330,0,0,2021,3,13,343.0,344.0
SKU_19,2021-04-30,480,1,1,2021,4,17,330.0,384.3333333333333
SKU_19,2021-05-31,314,0,0,2021,5,22,480.0,374.6666666666667
SKU_19,2021-06-30,322,0,0,2021,6,26,314.0,372.0
SKU_19,2021-07-31,337,0,0,2021,7,30,322.0,324.3333333333333
SKU_19,2021-08-31,287,0,0,2021,8,35,337.0,315.3333333333333
SKU_19,2021-09-30,403,0,0,2021,9,39,287.0,342.3333333333333
SKU_19,2021-10-31,366,0,0,2021,10,43,403.0,352.0
SKU_19,2021-11-30,275,0,0,2021,11,48,366.0,348.0
SKU_19,2021-12-31,450,0,0,2021,12,52,275.0,363.6666666666667
SKU_19,2022-01-31,333,0,0,2022,1,5,450.0,352.6666666666667
SKU_19,2022-02-28,293,0,0,2022,2,9,333.0,358.6666666666667
SKU_19,2022-03-31,410,1,0,2022,3,13,293.0,345.3333333333333
SKU_19,2022-04-30,301,0,1,2022,4,17,410.0,334.6666666666667
SKU_19,2022-05-31,317,0,0,2022,5,22,301.0,342.6666666666667
SKU_19,2022-06-30,314,0,0,2022,6,26,317.0,310.6666666666667
SKU_19,2022-07-31,473,1,0,2022,7,30,314.0,368.0
SKU_19,2022-08-31,336,0,0,2022,8,35,473.0,374.3333333333333
SKU_19,2022-09-30,330,0,0,2022,9,39,336.0,379.6666666666667
SKU_19,2022-10-31,303,0,0,2022,10,44,330.0,323.0
SKU_19,2022-11-30,332,0,0,2022,11,48,303.0,321.6666666666667
SKU_19,2022-12-31,668,1,0,2022,12,52,332.0,434.3333333333333
SKU_20,2021-02-28,344,0,0,2021,2,8,399.0,371.5
SKU_20,2021-03-31,641,1,0,2021,3,13,344.0,461.3333333333333
SKU_20,2021-04-30,609,1,0,2021,4,17,641.0,531.3333333333334
SKU_20,2021-05-31,586,1,0,2021,5,22,609.0,612.0
SKU_20,2021-06-30,360,0,0,2021,6,26,586.0,518.3333333333334
SKU_20,2021-07-31,367,0,0,2021,7,30,360.0,437.6666666666667
SKU_20,2021-08-31,640,1,0,2021,8,35,367.0,455.6666666666667
SKU_20,2021-09-30,417,0,0,2021,9,39,640.0,474.6666666666667
SKU_20,2021-10-31,364,0,0,2021,10,43,417.0,473.6666666666667
SKU_20,2021-11-30,408,0,0,2021,11,48,364.0,396.3333333333333
SKU_20,2021-12-31,816,1,0,2021,12,52,408.0,529.3333333333334
SKU_20,2022-01-31,493,1,0,2022,1,5,816.0,572.3333333333334
SKU_20,2022-02-28,556,1,0,2022,2,9,493.0,621.6666666666666
SKU_20,2022-03-31,566,1,0,2022,3,13,556.0,538.3333333333334
SKU_20,2022-04-30,405,0,0,2022,4,17,566.0,509.0
SKU_20,2022-05-31,373,0,0,2022,5,22,405.0,448.0
SKU_20,2022-06-30,360,0,0,2022,6,26,373.0,379.3333333333333
SKU_20,2022-07-31,549,1,1,2022,7,30,360.0,427.3333333333333
SKU_20,2022-08-31,297,0,0,2022,8,35,549.0,402.0
SKU_20,2022-09-30,362,0,0,2022,9,39,297.0,402.6666666666667
SKU_20,2022-10-31,710,1,0,2022,10,44,362.0,456.3333333333333
SKU_20,2022-11-30,542,1,0,2022,11,48,710.0,538.0
SKU_20,2022-12-31,539,0,0,2022,12,52,542.0,597.0
SKU_21,2021-02-28,294,0,0,2021,2,8,356.0,325.0
SKU_21,2021-03-31,306,0,0,2021,3,13,294.0,318.6666666666667
SKU_21,2021-04-30,286,0,0,2021,4,17,306.0,295.3333333333333
SKU_21,2021-05-31,376,0,0,2021,5,22,286.0,322.6666666666667
SKU_21,2021-06-30,335,0,0,2021,6,26,376.0,332.3333333333333
SKU_21,2021-07-31,340,0,0,2021,7,30,335.0,350.3333333333333
SKU_21,2021-08-31,490,1,0,2021,8,35,340.0,388.3333333333333
SKU_21,2021-09-30,358,0,0,2021,9,39,490.0,396.0
SKU_21,2021-10-31,299,0,0,2021,10,43,358.0,382.3333333333333
SKU_21,2021-11-30,370,0,0,2021,11,48,299.0,342.3333333333333
SKU_21,2021-12-31,479,0,0,2021,12,52,370.0,382.6666666666667
SKU_21,2022-01-31,346,0,0,2022,1,5,479.0,398.3333333333333
SKU_21,2022-02-28,359,0,0,2022,2,9,346.0,394.6666666666667
SKU_21,2022-03-31,494,1,0,2022,3,13,359.0,399.6666666666667
SKU_21,2022-04-30,275,0,1,2022,4,17,494.0,376.0
SKU_21,2022-05-31,277,0,0,2022,5,22,275.0,348.6666666666667
SKU_21,2022-06-30,439,1,0,2022,6,26,277.0,330.3333333333333
SKU_21,2022-07-31,298,0,0,2022,7,30,439.0,338.0
SKU_21,2022-08-31,323,0,0,2022,8,35,298.0,353.3333333333333
SKU_21,2022-09-30,336,0,0,2022,9,39,323.0,319.0
SKU_21,2022-10-31,360,0,0,2022,10,44,336.0,339.6666666666667
SKU_21,2022-11-30,327,0,0,2022,11,48,360.0,341.0
SKU_21,2022-12-31,618,0,0,2022,12,52,327.0,435.0
SKU_22,2021-02-28,438,0,0,2021,2,8,458.0,448.0
SKU_22,2021-03-31,754,1,0,2021,3,13,438.0,550.0
SKU_22,2021-04-30,487,0,0,2021,4,17,754.0,559.6666666666666
SKU_22,2021-05-31,474,0,0,2021,5,22,487.0,571.6666666666666
SKU_22,2021-06-30,447,0,0,2021,6,26,474.0,469.3333333333333
SKU_22,2021-07-31,445,0,1,2021,7,30,447.0,455.3333333333333
SKU_22,2021-08-31,485,0,0,2021,8,35,445.0,459.0
SKU_22,2021-09-30,477,0,0,2021,9,39,485.0,469.0
SKU_22,2021-10-31,735,1,0,2021,10,43,477.0,565.6666666666666
SKU_22,2021-11-30,436,0,0,2021,11,48,735.0,549.3333333333334
SKU_22,2021-12-31,627,0,0,2021,12,52,436.0,599.3333333333334
SKU_22,2022-01-31,437,0,0,2022,1,5,627.0,500.0
SKU_22,2022-02-28,478,0,0,2022,2,9,437.0,514.0
SKU_22,2022-03-31,369,0,0,2022,3,13,478.0,428.0
SKU_22,2022-04-30,401,0,0,2022,4,17,369.0,416.0
SKU_22,2022-05-31,449,0,0,2022,5,22,401.0,406.3333333333333
SKU_22,2022-06-30,530,0,0,2022,6,26,449.0,460.0
SKU_22,2022-07-31,426,0,0,2022,7,30,530.0,468.3333333333333
SKU_22,2022-08-31,669,1,0,2022,8,35,426.0,541.6666666666666
SKU_22,2022-09-30,464,0,0,2022,9,39,669.0,519.6666666666666
SKU_22,2022-10-31,441,0,0,2022,10,44,464.0,524.6666666666666
SKU_22,2022-11-30,440,0,0,2022,11,48,441.0,448.3333333333333
SKU_22,2022-12-31,624,0,0,2022,12,52,440.0,501.6666666666667
SKU_23,2021-02-28,492,1,0,2021,2,8,296.0,394.0
SKU_23,2021-03-31,294,0,0,2021,3,13,492.0,360.6666666666667
SKU_23,2021-04-30,253,0,0,2021,4,17,294.0,346.3333333333333
SKU_23,2021-05-31,297,0,0,2021,5,22,253.0,281.3333333333333
SKU_23,2021-06-30,440,1,0,2021,6,26,297.0,330.0
SKU_23,2021-07-31,367,0,0,2021,7,30,440.0,368.0
SKU_23,2021-08-31,297,0,0,2021,8,35,367.0,368.0
SKU_23,2021-09-30,295,0,1,2021,9,39,297.0,319.6666666666667
SKU_23,2021-10-31,252,0,0,2021,10,43,295.0,281.3333333333333
SKU_23,2021-11-30,337,0,0,2021,11,48,252.0,294.6666666666667
SKU_23,2021-12-31,473,0,0,2021,12,52,337.0,354.0
SKU_23,2022-01-31,431,1,0,2022,1,5,473.0,413.6666666666667
SKU_23,2022-02-28,260,0,1,2022,2,9,431.0,388.0
SKU_23,2022-03-31,333,0,0,2022,3,13,260.0,341.3333333333333
SKU_23,2022-04-30,269,0,0,2022,4,17,333.0,287.3333333333333
SKU_23,2022-05-31,300,0,0,2022,5,22,269.0,300.6666666666667
SKU_23,2022-06-30,337,0,0,2022,6,26,300.0,302.0
SKU_23,2022-07-31,251,0,0,2022,7,30,337.0,296.0
SKU_23,2022-08-31,279,0,0,2022,8,35,251.0,289.0
SKU_23,2022-09-30,311,0,0,2022,9,39,279.0,280.3333333333333
SKU_23,2022-10-31,518,1,0,2022,10,44,311.0,369.3333333333333
SKU_23,2022-11-30,247,0,0,2022,11,48,518.0,358.6666666666667
SKU_23,2022-12-31,449,0,0,2022,12,52,247.0,404.6666666666667
SKU_24,2021-02-28,155,0,0,2021,2,8,202.0,178.5
SKU_24,2021-03-31,197,0,0,2021,3,13,155.0,184.66666666666666
SKU_24,2021-04-30,154,0,0,2021,4,17,197.0,168.66666666666666
SKU_24,2021-05-31,165,0,0,2021,5,22,154.0,172.0
SKU_24,2021-06-30,265,1,0,2021,6,26,165.0,194.66666666666666
SKU_24,2021-07-31,215,0,0,2021,7,30,265.0,215.0
SKU_24,2021-08-31,181,0,0,2021,8,35,215.0,220.33333333333334
SKU_24,2021-09-30,170,0,0,2021,9,39,181.0,188.66666666666666
SKU_24,2021-10-31,295,1,0,2021,10,43,170.0,215.33333333333334
SKU_24,2021-11-30,288,1,0,2021,11,48,295.0,251.0
SKU_24,2021-12-31,293,0,0,2021,12,52,288.0,292.0
SKU_24,2022-01-31,175,0,0,2022,1,5,293.0,252.0
SKU_24,2022-02-28,190,0,0,2022,2,9,175.0,219.33333333333334
SKU_24,2022-03-31,157,0,1,2022,3,13,190.0,174.0
SKU_24,2022-04-30,151,0,0,2022,4,17,157.0,166.0
SKU_24,2022-05-31,167,0,0,2022,5,22,151.0,158.33333333333334
SKU_24,2022-06-30,175,0,0,2022,6,26,167.0,164.33333333333334
SKU_24,2022-07-31,308,1,1,2022,7,30,175.0,216.66666666666666
SKU_24,2022-08-31,154,0,0,2022,8,35,308.0,212.33333333333334
SKU_24,2022-09-30,143,0,0,2022,9,39,154.0,201.66666666666666
SKU_24,2022-10-31,184,0,0,2022,10,44,143.0,160.33333333333334
SKU_24,2022-11-30,258,1,0,2022,11,48,184.0,195.0
SKU_24,2022-12-31,234,0,0,2022,12,52,258.0,225.33333333333334
SKU_25,2021-02-28,486,0,0,2021,2,8,400.0,443.0
SKU_25,2021-03-31,458,0,0,2021,3,13,486.0,448.0
SKU_25,2021-04-30,730,1,0,2021,4,17,458.0,558.0
SKU_25,2021-05-31,586,1,0,2021,5,22,730.0,591.3333333333334
SKU_25,2021-06-30,495,0,0,2021,6,26,586.0,603.6666666666666
SKU_25,2021-07-31,458,0,0,2021,7,30,495.0,513.0
SKU_25,2021-08-31,464,0,0,2021,8,35,458.0,472.3333333333333
SKU_25,2021-09-30,392,0,0,2021,9,39,464.0,438.0
SKU_25,2021-10-31,403,0,0,2021,10,43,392.0,419.6666666666667
SKU_25,2021-11-30,759,1,0,2021,11,48,403.0,518.0
SKU_25,2021-12-31,962,1,0,2021,12,52,759.0,708.0
SKU_25,2022-01-31,477,0,0,2022,1,5,962.0,732.6666666666666
SKU_25,2022-02-28,386,0,0,2022,2,9,477.0,608.3333333333334
SKU_25,2022-03-31,376,0,0,2022,3,13,386.0,413.0
SKU_25,2022-04-30,664,1,0,2022,4,17,376.0,475.3333333333333
SKU_25,2022-05-31,443,0,0,2022,5,22,664.0,494.3333333333333
SKU_25,2022-06-30,792,1,0,2022,6,26,443.0,633.0
SKU_25,2022-07-31,413,0,0,2022,7,30,792.0,549.3333333333334
SKU_25,2022-08-31,426,0,0,2022,8,35,413.0,543.6666666666666
SKU_25,2022-09-30,431,0,0,2022,9,39,426.0,423.3333333333333
SKU_25,2022-10-31,443,0,1,2022,10,44,431.0,433.3333333333333
SKU_25,2022-11-30,497,0,0,2022,11,48,443.0,457.0
SKU_25,2022-12-31,584,0,0,2022,12,52,497.0,508.0
SKU_26,2021-02-28,541,1,1,2021,2,8,301.0,421.0
SKU_26,2021-03-31,413,0,0,2021,3,13,541.0,418.3333333333333
SKU_26,2021-04-30,419,0,1,2021,4,17,413.0,457.6666666666667
SKU_26,2021-05-31,410,0,0,2021,5,22,419.0,414.0
SKU_26,2021-06-30,622,1,0,2021,6,26,410.0,483.6666666666667
SKU_26,2021-07-31,359,0,0,2021,7,30,622.0,463.6666666666667
SKU_26,2021-08-31,384,0,0,2021,8,35,359.0,455.0
SKU_26,2021-09-30,389,0,0,2021,9,39,384.0,377.3333333333333
SKU_26,2021-10-31,440,0,0,2021,10,43,389.0,404.3333333333333
SKU_26,2021-11-30,357,0,0,2021,11,48,440.0,395.3333333333333
SKU_26,2021-12-31,491,0,0,2021,12,52,357.0,429.3333333333333
SKU_26,2022-01-31,354,0,0,2022,1,5,491.0,400.6666666666667
SKU_26,2022-02-28,340,0,0,2022,2,9,354.0,395.0
SKU_26,2022-03-31,331,0,0,2022,3,13,340.0,341.6666666666667
SKU_26,2022-04-30,607,1,0,2022,4,17,331.0,426.0
SKU_26,2022-05-31,311,0,0,2022,5,22,607.0,416.3333333333333
SKU_26,2022-06-30,412,0,0,2022,6,26,311.0,443.3333333333333
SKU_26,2022-07-31,300,0,0,2022,7,30,412.0,341.0
SKU_26,2022-08-31,380,0,0,2022,8,35,300.0,364.0
SKU_26,2022-09-30,423,0,0,2022,9,39,380.0,367.6666666666667
SKU_26,2022-10-31,472,0,0,2022,10,44,423.0,425.0
SKU_26,2022-11-30,382,0,0,2022,11,48,472.0,425.6666666666667
SKU_26,2022-12-31,922,1,0,2022,12,52,382.0,592.0
SKU_27,2021-02-28,268,0,0,2021,2,8,245.0,256.5
SKU_27,2021-03-31,242,0,0,2021,3,13,268.0,251.66666666666666
SKU_27,2021-04-30,226,0,0,2021,4,17,242.0,245.33333333333334
SKU_27,2021-05-31,246,0,1,2021,5,22,226.0,238.0
SKU_27,2021-06-30,257,0,0,2021,6,26,246.0,243.0
SKU_27,2021-07-31,252,0,0,2021,7,30,257.0,251.66666666666666
SKU_27,2021-08-31,258,0,0,2021,8,35,252.0,255.66666666666666
SKU_27,2021-09-30,263,0,1,2021,9,39,258.0,257.6666666666667
SKU_27,2021-10-31,253,0,1,2021,10,43,263.0,258.0
SKU_27,2021-11-30,235,0,0,2021,11,48,253.0,250.33333333333334
SKU_27,2021-12-31,508,1,0,2021,12,52,235.0,332.0
SKU_27,2022-01-31,262,0,1,2022,1,5,508.0,335.0
SKU_27,2022-02-28,252,0,0,2022,2,9,262.0,340.6666666666667
SKU_27,2022-03-31,406,1,0,2022,3,13,252.0,306.6666666666667
SKU_27,2022-04-30,260,0,0,2022,4,17,406.0,306.0
SKU_27,2022-05-31,241,0,1,2022,5,22,260.0,302.3333333333333
SKU_27,2022-06-30,285,0,0,2022,6,26,241.0,262.0
SKU_27,2022-07-31,227,0,0,2022,7,30,285.0,251.0
SKU_27,2022-08-31,328,1,0,2022,8,35,227.0,280.0
SKU_27,2022-09-30,373,1,0,2022,9,39,328.0,309.3333333333333
SKU_27,2022-10-31,245,0,0,2022,10,44,373.0,315.3333333333333
SKU_27,2022-11-30,245,0,0,2022,11,48,245.0,287.6666666666667
SKU_27,2022-12-31,369,0,0,2022,12,52,245.0,286.3333333333333
SKU_28,2021-02-28,379,0,0,2021,2,8,406.0,392.5
SKU_28,2021-03-31,346,0,1,2021,3,13,379.0,377.0
SKU_28,2021-04-30,448,0,0,2021,4,17,346.0,391.0
SKU_28,2021-05-31,439,0,0,2021,5,22,448.0,411.0
SKU_28,2021-06-30,554,1,0,2021,6,26,439.0,480.3333333333333
SKU_28,2021-07-31,352,0,0,2021,7,30,554.0,448.3333333333333
SKU_28,2021-08-31,405,0,0,2021,8,35,352.0,437.0
SKU_28,2021-09-30,498,1,0,2021,9,39,405.0,418.3333333333333
SKU_28,2021-10-31,414,0,0,2021,10,43,498.0,439.0
SKU_28,2021-11-30,423,0,1,2021,11,48,414.0,445.0
SKU_28,2021-12-31,666,0,0,2021,12,52,423.0,501.0
SKU_28,2022-01-31,399,0,0,2022,1,5,666.0,496.0
SKU_28,2022-02-28,385,0,0,2022,2,9,399.0,483.3333333333333
SKU_28,2022-03-31,413,0,0,2022,3,13,385.0,399.0
SKU_28,2022-04-30,355,0,0,2022,4,17,413.0,384.3333333333333
SKU_28,2022-05-31,389,0,0,2022,5,22,355.0,385.6666666666667
SKU_28,2022-06-30,353,0,0,2022,6,26,389.0,365.6666666666667
SKU_28,2022-07-31,356,0,0,2022,7,30,353.0,366.0
SKU_28,2022-08-31,404,0,0,2022,8,35,356.0,371.0
SKU_28,2022-09-30,339,0,0,2022,9,39,404.0,366.3333333333333
SKU_28,2022-10-31,437,0,1,2022,10,44,339.0,393.3333333333333
SKU_28,2022-11-30,342,0,0,2022,11,48,437.0,372.6666666666667
SKU_28,2022-12-31,471,0,0,2022,12,52,342.0,416.6666666666667
SKU_29,2021-02-28,444,0,0,2021,2,8,480.0,462.0
SKU_29,2021-03-31,489,0,1,2021,3,13,444.0,471.0
SKU_29,2021-04-30,429,0,0,2021,4,17,489.0,454.0
SKU_29,2021-05-31,508,0,0,2021,5,22,429.0,475.3333333333333
SKU_29,2021-06-30,416,0,0,2021,6,26,508.0,451.0
SKU_29,2021-07-31,445,0,0,2021,7,30,416.0,456.3333333333333
SKU_29,2021-08-31,421,0,0,2021,8,35,445.0,427.3333333333333
SKU_29,2021-09-30,374,0,0,2021,9,39,421.0,413.3333333333333
SKU_29,2021-10-31,472,0,0,2021,10,43,374.0,422.3333333333333
SKU_29,2021-11-30,333,0,1,2021,11,48,472.0,393.0
SKU_29,2021-12-31,625,0,0,2021,12,52,333.0,476.6666666666667
SKU_29,2022-01-31,404,0,0,2022,1,5,625.0,454.0
SKU_29,2022-02-28,345,0,0,2022,2,9,404.0,458.0
SKU_29,2022-03-31,405,0,0,2022,3,13,345.0,384.6666666666667
SKU_29,2022-04-30,472,0,0,2022,4,17,405.0,407.3333333333333
SKU_29,2022-05-31,571,1,0,2022,5,22,472.0,482.6666666666667
SKU_29,2022-06-30,478,0,0,2022,6,26,571.0,507.0
SKU_29,2022-07-31,608,1,0,2022,7,30,478.0,552.3333333333334
SKU_29,2022-08-31,430,0,0,2022,8,35,608.0,505.3333333333333
SKU_29,2022-09-30,392,0,0,2022,9,39,430.0,476.6666666666667
SKU_29,2022-10-31,602,1,0,2022,10,44,392.0,474.6666666666667
SKU_29,2022-11-30,451,0,1,2022,11,48,602.0,481.6666666666667
SKU_29,2022-12-31,663,0,0,2022,12,52,451.0,572.0
SKU_30,2021-02-28,310,0,0,2021,2,8,291.0,300.5
SKU_30,2021-03-31,331,0,0,2021,3,13,310.0,310.6666666666667
SKU_30,2021-04-30,293,0,0,2021,4,17,331.0,311.3333333333333
SKU_30,2021-05-31,295,0,0,2021,5,22,293.0,306.3333333333333
SKU_30,2021-06-30,355,0,0,2021,6,26,295.0,314.3333333333333
SKU_30,2021-07-31,302,0,0,2021,7,30,355.0,317.3333333333333
SKU_30,2021-08-31,305,0,0,2021,8,35,302.0,320.6666666666667
SKU_30,2021-09-30,339,0,0,2021,9,39,305.0,315.3333333333333
SKU_30,2021-10-31,356,0,0,2021,10,43,339.0,333.3333333333333
SKU_30,2021-11-30,360,0,0,2021,11,48,356.0,351.6666666666667
SKU_30,2021-12-31,548,0,0,2021,12,52,360.0,421.3333333333333
SKU_30,2022-01-31,301,0,1,2022,1,5,548.0,403.0
SKU_30,2022-02-28,308,0,1,2022,2,9,301.0,385.6666666666667
SKU_30,2022-03-31,277,0,0,2022,3,13,308.0,295.3333333333333
SKU_30,2022-04-30,315,0,0,2022,4,17,277.0,300.0
SKU_30,2022-05-31,326,0,0,2022,5,22,315.0,306.0
SKU_30,2022-06-30,309,0,0,2022,6,26,326.0,316.6666666666667
SKU_30,2022-07-31,495,1,0,2022,7,30,309.0,376.6666666666667
SKU_30,2022-08-31,270,0,0,2022,8,35,495.0,358.0
SKU_30,2022-09-30,337,0,0,2022,9,39,270.0,367.3333333333333
SKU_30,2022-10-31,432,1,0,2022,10,44,337.0,346.3333333333333
SKU_30,2022-11-30,315,0,0,2022,11,48,432.0,361.3333333333333
SKU_30,2022-12-31,825,1,0,2022,12,52,315.0,524.0
SKU_31,2021-02-28,169,0,0,2021,2,8,287.0,228.0
SKU_31,2021-03-31,194,0,0,2021,3,13,169.0,216.66666666666666
SKU_31,2021-04-30,280,1,0,2021,4,17,194.0,214.33333333333334
SKU_31,2021-05-31,339,1,1,2021,5,22,280.0,271.0
SKU_31,2021-06-30,280,1,1,2021,6,26,339.0,299.6666666666667
SKU_31,2021-07-31,200,0,0,2021,7,30,280.0,273.0
SKU_31,2021-08-31,196,0,0,2021,8,35,200.0,225.33333333333334
SKU_31,2021-09-30,178,0,0,2021,9,39,196.0,191.33333333333334
SKU_31,2021-10-31,257,1,0,2021,10,43,178.0,210.33333333333334
SKU_31,2021-11-30,181,0,0,2021,11,48,257.0,205.33333333333334
SKU_31,2021-12-31,287,0,0,2021,12,52,181.0,241.66666666666666
SKU_31,2022-01-31,192,0,0,2022,1,5,287.0,220.0
SKU_31,2022-02-28,200,0,0,2022,2,9,192.0,226.33333333333334
SKU_31,2022-03-31,216,0,0,2022,3,13,200.0,202.66666666666666
SKU_31,2022-04-30,228,0,0,2022,4,17,216.0,214.66666666666666
SKU_31,2022-05-31,308,1,0,2022,5,22,228.0,250.66666666666666
SKU_31,2022-06-30,346,1,0,2022,6,26,308.0,294.0
SKU_31,2022-07-31,209,0,0,2022,7,30,346.0,287.6666666666667
SKU_31,2022-08-31,305,1,1,2022,8,35,209.0,286.6666666666667
SKU_31,2022-09-30,186,0,0,2022,9,39,305.0,233.33333333333334
SKU_31,2022-10-31,200,0,0,2022,10,44,186.0,230.33333333333334
SKU_31,2022-11-30,280,1,0,2022,11,48,200.0,222.0
SKU_31,2022-12-31,496,1,0,2022,12,52,280.0,325.3333333333333
SKU_32,2021-02-28,173,0,0,2021,2,8,213.0,193.0
SKU_32,2021-03-31,175,0,0,2021,3,13,173.0,187.0
SKU_32,2021-04-30,173,0,0,2021,4,17,175.0,173.66666666666666
SKU_32,2021-05-31,156,0,0,2021,5,22,173.0,168.0
SKU_32,2021-06-30,190,0,0,2021,6,26,156.0,173.0
SKU_32,2021-07-31,195,0,0,2021,7,30,190.0,180.33333333333334
SKU_32,2021-08-31,163,0,0,2021,8,35,195.0,182.66666666666666
SKU_32,2021-09-30,167,0,0,2021,9,39,163.0,175.0
SKU_32,2021-10-31,261,1,1,2021,10,43,167.0,197.0
SKU_32,2021-11-30,277,1,0,2021,11,48,261.0,235.0
SKU_32,2021-12-31,249,0,0,2021,12,52,277.0,262.3333333333333
SKU_32,2022-01-31,199,0,0,2022,1,5,249.0,241.66666666666666
SKU_32,2022-02-28,172,0,0,2022,2,9,199.0,206.66666666666666
SKU_32,2022-03-31,252,1,0,2022,3,13,172.0,207.66666666666666
SKU_32,2022-04-30,179,0,0,2022,4,17,252.0,201.0
SKU_32,2022-05-31,159,0,0,2022,5,22,179.0,196.66666666666666
SKU_32,2022-06-30,176,0,0,2022,6,26,159.0,171.33333333333334
SKU_32,2022-07-31,180,0,0,2022,7,30,176.0,171.66666666666666
SKU_32,2022-08-31,170,0,0,2022,8,35,180.0,175.33333333333334
SKU_32,2022-09-30,191,0,0,2022,9,39,170.0,180.33333333333334
SKU_32,2022-10-31,183,0,0,2022,10,44,191.0,181.33333333333334
SKU_32,2022-11-30,181,0,1,2022,11,48,183.0,185.0
SKU_32,2022-12-31,358,1,0,2022,12,52,181.0,240.66666666666666
SKU_33,2021-02-28,365,1,0,2021,2,8,305.0,335.0
SKU_33,2021-03-31,296,0,0,2021,3,13,365.0,322.0
SKU_33,2021-04-30,280,0,0,2021,4,17,296.0,313.6666666666667
SKU_33,2021-05-31,301,0,0,2021,5,22,280.0,292.3333333333333
SKU_33,2021-06-30,463,1,0,2021,6,26,301.0,348.0
SKU_33,2021-07-31,335,0,0,2021,7,30,463.0,366.3333333333333
SKU_33,2021-08-31,279,0,0,2021,8,35,335.0,359.0
SKU_33,2021-09-30,264,0,0,2021,9,39,279.0,292.6666666666667
SKU_33,2021-10-31,221,0,0,2021,10,43,264.0,254.66666666666666
SKU_33,2021-11-30,304,0,1,2021,11,48,221.0,263.0
SKU_33,2021-12-31,576,1,0,2021,12,52,304.0,367.0
SKU_33,2022-01-31,429,1,0,2022,1,5,576.0,436.3333333333333
SKU_33,2022-02-28,300,0,0,2022,2,9,429.0,435.0
SKU_33,2022-03-31,339,0,0,2022,3,13,300.0,356.0
SKU_33,2022-04-30,278,0,1,2022,4,17,339.0,305.6666666666667
SKU_33,2022-05-31,293,0,0,2022,5,22,278.0,303.3333333333333
SKU_33,2022-06-30,251,0,1,2022,6,26,293.0,274.0
SKU_33,2022-07-31,258,0,0,2022,7,30,251.0,267.3333333333333
SKU_33,2022-08-31,275,0,0,2022,8,35,258.0,261.3333333333333
SKU_33,2022-09-30,263,0,0,2022,9,39,275.0,265.3333333333333
SKU_33,2022-10-31,246,0,0,2022,10,44,263.0,261.3333333333333
SKU_33,2022-11-30,442,1,0,2022,11,48,246.0,317.0
SKU_33,2022-12-31,593,1,0,2022,12,52,442.0,427.0
SKU_34,2021-02-28,184,0,0,2021,2,8,243.0,213.5
SKU_34,2021-03-31,187,0,0,2021,3,13,184.0,204.66666666666666
SKU_34,2021-04-30,155,0,0,2021,4,17,187.0,175.33333333333334
SKU_34,2021-05-31,194,0,0,2021,5,22,155.0,178.66666666666666
